Price,Date,Adj Close,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1246,2012-10-25,41.17164611816406,65.64376831054688,66.37501525878906,65.30626678466797,66.26251220703125,12050023
1247,2012-10-29,40.55424880981445,64.65939331054688,64.99688720703125,64.20938873291016,64.20938873291016,2123473
1248,2012-10-30,39.93684768676758,63.67501449584961,64.88439178466797,63.450016021728516,64.74376678466797,2570824
1249,2012-10-31,40.21908950805664,64.12501525878906,64.40626525878906,63.590641021728516,63.928138732910156,1852024
1250,2012-11-01,41.25985336303711,65.78439331054688,66.03751373291016,64.85626220703125,64.85626220703125,4524439
1251,2012-11-02,41.63028335571289,66.37501525878906,66.54376220703125,65.86876678466797,66.15001678466797,4726469
1252,2012-11-05,41.29512405395508,65.84063720703125,66.37501525878906,65.70001220703125,66.31876373291016,3632141
1253,2012-11-06,42.2124137878418,67.30313873291016,67.44376373291016,65.53126525878906,66.20626831054688,4718509
1254,2012-11-07,42.335880279541016,67.50001525878906,67.83751678466797,66.93751525878906,67.21876525878906,4694784
1255,2012-11-08,41.93015670776367,66.85314178466797,67.10626220703125,66.48751831054688,66.90939331054688,3005197
1256,2012-11-09,42.177120208740234,67.24688720703125,68.00626373291016,66.60001373291016,66.76876831054688,5518512
1257,2012-11-12,42.335880279541016,67.50001525878906,67.92189025878906,67.30313873291016,67.30313873291016,5986709
1258,2012-11-15,42.30059814453125,67.44376373291016,67.66876220703125,66.74063873291016,66.99376678466797,11277862
1259,2012-11-16,42.01836013793945,66.99376678466797,67.47189331054688,66.54376220703125,67.38751220703125,7952790
1260,2012-11-19,42.353515625,67.52813720703125,67.72501373291016,66.76876831054688,66.99376678466797,4682624
1261,2012-11-20,43.07676315307617,68.68126678466797,68.87814331054688,67.55626678466797,67.58438873291016,5826060
1262,2012-11-21,42.371177673339844,67.55626678466797,68.87814331054688,67.13439178466797,68.68126678466797,8050611
1263,2012-11-22,42.01836013793945,66.99376678466797,67.86563873291016,66.76876831054688,67.64064025878906,3266009
1264,2012-11-23,42.247676849365234,67.35939025878906,68.06251525878906,66.85314178466797,67.21876525878906,2809752
1265,2012-11-26,42.47699737548828,67.72501373291016,67.83751678466797,66.96563720703125,67.50001525878906,2935121
1266,2012-11-27,41.824317932128906,66.68438720703125,68.03439331054688,66.51564025878906,67.78126525878906,7105541
1267,2012-11-29,41.59500503540039,66.31876373291016,66.96563720703125,65.75626373291016,66.65626525878906,15583782
1268,2012-11-30,41.59500503540039,66.31876373291016,66.85314178466797,65.98126220703125,66.48751831054688,9986088
1269,2012-12-03,41.965450286865234,66.90939331054688,66.99376678466797,66.12188720703125,66.45938873291016,5791740
1270,2012-12-04,42.49464416503906,67.75314331054688,68.06251525878906,66.76876831054688,66.90939331054688,8486828
1271,2012-12-05,42.3888053894043,67.58438873291016,68.20314025878906,66.93751525878906,67.92189025878906,7991825
1272,2012-12-06,42.353515625,67.52813720703125,67.83751678466797,66.74063873291016,67.78126525878906,3888336
1273,2012-12-07,41.87725067138672,66.76876831054688,67.75314331054688,66.43126678466797,67.66876220703125,3172271
1274,2012-12-10,41.824317932128906,66.68438720703125,67.02188873291016,66.37501525878906,66.82501220703125,2674532
1275,2012-12-11,41.45389175415039,66.09376525878906,67.05001831054688,65.98126220703125,66.93751525878906,5034484
1276,2012-12-12,41.365684509277344,65.95314025878906,66.57189178466797,65.70001220703125,66.34689331054688,6283865
1277,2012-12-13,41.71848678588867,66.51564025878906,66.79689025878906,66.15001678466797,66.31876373291016,7727857
1278,2012-12-14,41.01288604736328,65.39064025878906,66.48751831054688,65.10939025878906,66.48751831054688,6097530
1279,2012-12-17,41.04816818237305,65.44689178466797,65.92501831054688,64.94064331054688,65.41876220703125,3910978
1280,2012-12-18,41.31276321411133,65.86876678466797,66.31876373291016,65.30626678466797,65.81251525878906,4553554
1281,2012-12-19,40.9952507019043,65.36251831054688,66.20626831054688,64.82814025878906,66.12188720703125,6136261
1282,2012-12-20,40.8541259765625,65.13751220703125,65.75626373291016,64.96876525878906,65.75626373291016,2121800
1283,2012-12-21,40.4660530090332,64.51876831054688,65.10939025878906,64.40626525878906,65.02501678466797,3053451
1284,2012-12-24,40.360198974609375,64.35001373291016,65.22189331054688,64.04064178466797,64.57501220703125,2156093
1285,2012-12-26,40.677734375,64.85626220703125,65.36251831054688,64.46251678466797,64.57501220703125,2963625
1286,2012-12-27,40.025047302246094,63.81563949584961,65.25001525878906,63.61876678466797,64.88439178466797,7464142
1287,2012-12-28,40.042686462402344,63.84376525878906,64.91251373291016,63.168766021728516,64.35001373291016,6441596
1288,2012-12-31,40.48368453979492,64.54689025878906,64.68751525878906,63.787513732910156,63.84376525878906,1528669
1289,2013-01-01,40.16617202758789,64.04064178466797,65.02501678466797,63.95626449584961,64.77188873291016,6397127
1290,2013-01-02,39.90156936645508,63.61876678466797,64.57501220703125,63.506263732910156,64.18126678466797,10823940
1291,2013-01-03,40.272010803222656,64.20938873291016,64.54689025878906,63.646888732910156,64.01251220703125,7768126
1292,2013-01-04,40.55424880981445,64.65939331054688,64.77188873291016,63.871891021728516,64.40626525878906,7374977
1293,2013-01-07,40.360198974609375,64.35001373291016,64.77188873291016,63.871891021728516,64.68751525878906,5751436
1294,2013-01-08,41.08345031738281,65.50314331054688,65.67189025878906,64.12501525878906,64.15313720703125,7147399
1295,2013-01-09,40.76593017578125,64.99688720703125,65.78439331054688,64.74376678466797,65.67189025878906,8208348
1296,2013-01-10,40.183799743652344,64.06876373291016,65.64376831054688,63.84376525878906,65.08126831054688,5482985
1297,2013-01-11,39.91920852661133,63.646888732910156,64.23751831054688,63.47814178466797,64.18126678466797,7053838
1298,2013-01-14,39.5311279296875,63.028141021728516,64.29376220703125,62.85939025878906,63.61876678466797,10369465
1299,2013-01-15,39.17832565307617,62.465641021728516,63.61876678466797,62.35314178466797,63.28126525878906,7333310
1300,2013-01-16,39.5311279296875,63.028141021728516,63.225013732910156,62.100013732910156,62.43751525878906,12729863
1301,2013-01-17,39.742801666259766,63.365638732910156,63.590641021728516,62.57814025878906,63.05626678466797,8720890
1302,2013-01-18,40.55424880981445,64.65939331054688,64.94064331054688,63.00001525878906,63.39376449584961,11437257
1303,2013-01-21,40.183799743652344,64.06876373291016,64.74376678466797,63.67501449584961,64.32189178466797,5767870
1304,2013-01-22,40.042686462402344,63.84376525878906,64.82814025878906,63.450016021728516,64.18126678466797,5102821
1305,2013-01-23,39.566410064697266,63.084388732910156,64.46251678466797,62.746891021728516,64.12501525878906,4125262
1306,2013-01-24,39.14305877685547,62.40938949584961,63.309391021728516,62.26876449584961,63.11251449584961,7597320
1307,2013-01-25,39.16067886352539,62.43751525878906,62.803138732910156,62.043766021728516,62.043766021728516,5876853
1308,2013-01-28,39.47820281982422,62.943763732910156,63.14064025878906,61.73439025878906,62.49376678466797,4530765
1309,2013-01-29,39.548770904541016,63.05626678466797,63.787513732910156,62.55001449584961,62.803138732910156,8933771
1310,2013-01-30,39.33708953857422,62.71876525878906,63.450016021728516,62.35314178466797,63.00001525878906,6691139
1311,2013-01-31,38.878448486328125,61.98751449584961,62.97188949584961,61.65001678466797,62.55001449584961,10621030
1312,2013-02-01,38.966651916503906,62.12813949584961,62.55001449584961,61.818763732910156,61.959388732910156,6533829
1313,2013-02-04,39.23125457763672,62.55001449584961,62.83126449584961,62.15626525878906,62.184391021728516,4150438
1314,2013-02-05,38.666778564453125,61.65001678466797,62.40938949584961,61.42501449584961,62.29689025878906,2184943
1315,2013-02-06,38.57857131958008,61.50939178466797,62.240638732910156,61.31251525878906,61.903141021728516,2852740
1316,2013-02-07,39.37237548828125,62.77501678466797,63.19689178466797,61.59376525878906,61.59376525878906,5059086
1317,2013-02-08,39.24888610839844,62.57814025878906,63.450016021728516,62.21251678466797,63.00001525878906,5162866
1318,2013-02-11,39.70753479003906,63.309391021728516,63.42189025878906,62.07189178466797,62.71876525878906,3760946
1319,2013-02-12,39.81336975097656,63.47814178466797,64.88439178466797,62.662513732910156,62.83126449584961,9796530
1320,2013-02-13,38.772613525390625,61.818763732910156,64.68751525878906,61.481266021728516,64.68751525878906,7821046
1321,2013-02-14,37.29085922241211,59.45626449584961,62.100013732910156,58.4156379699707,61.87501525878906,14843823
1322,2013-02-15,37.84973907470703,59.428138732910156,59.76564025878906,58.21876525878906,58.8375129699707,8479053
1323,2013-02-18,38.78120040893555,60.89064025878906,61.537513732910156,59.20314025878906,59.20314025878906,8321446
1324,2013-02-19,38.834930419921875,60.975013732910156,61.115638732910156,60.30001449584961,60.89064025878906,8484570
1325,2013-02-20,38.74537658691406,60.834388732910156,61.678138732910156,60.412513732910156,61.03126525878906,7964693
1326,2013-02-21,38.279640197753906,60.10314178466797,61.28438949584961,59.8218879699707,60.637516021728516,6464828
1327,2013-02-22,39.067813873291016,61.340641021728516,61.59376525878906,60.18751525878906,60.52501678466797,14054231
1328,2013-02-25,40.142581939697266,63.028141021728516,63.14064025878906,61.45314025878906,61.59376525878906,15983553
1329,2013-02-26,39.74848937988281,62.40938949584961,62.943763732910156,61.98751449584961,62.943763732910156,17614848
1330,2013-02-27,39.01407241821289,61.256263732910156,62.91564178466797,61.08751678466797,62.71876525878906,9561570
1331,2013-02-28,37.366092681884766,58.66876220703125,61.87501525878906,57.40313720703125,61.65001678466797,11505348
1332,2013-03-01,38.67372512817383,60.72188949584961,61.31251525878906,58.66876220703125,59.45626449584961,9664596
1333,2013-03-04,38.85285186767578,61.00313949584961,61.59376525878906,59.79376220703125,60.75001525878906,5835406
1334,2013-03-05,38.906593322753906,61.08751678466797,61.31251525878906,59.90626525878906,61.059391021728516,4342564
1335,2013-03-06,38.566246032714844,60.553138732910156,61.31251525878906,60.38439178466797,61.08751678466797,2348098
1336,2013-03-07,38.76329040527344,60.86251449584961,61.200016021728516,60.271888732910156,60.271888732910156,3784471
1337,2013-03-08,39.40814971923828,61.87501525878906,61.959388732910156,60.778141021728516,61.256263732910156,5865486
1338,2013-03-11,39.55145263671875,62.100013732910156,62.29689025878906,61.31251525878906,61.84688949584961,3872022
1339,2013-03-12,39.139461517333984,61.45314025878906,62.21251678466797,60.80626678466797,62.21251678466797,5729772
1340,2013-03-13,39.33649826049805,61.762516021728516,62.01564025878906,61.200016021728516,61.36876678466797,4784709
1341,2013-03-14,39.28276062011719,61.678138732910156,61.87501525878906,61.17189025878906,61.65001678466797,4923712
1342,2013-03-15,39.049888610839844,61.31251525878906,61.903141021728516,61.00313949584961,61.537513732910156,4917271
1343,2013-03-18,38.960330963134766,61.17189025878906,61.31251525878906,61.03126525878906,61.256263732910156,3593844
1344,2013-03-19,38.369205474853516,60.24376678466797,61.537513732910156,59.09063720703125,61.28438949584961,5195989
1345,2013-03-20,37.38400650024414,58.6968879699707,60.131263732910156,58.38751220703125,59.93438720703125,5025753
1346,2013-03-21,36.3988037109375,57.1500129699707,59.23126220703125,56.7281379699707,58.50001525878906,4921271
1347,2013-03-22,36.703311920166016,57.62813949584961,58.05001449584961,56.7281379699707,57.178138732910156,8653798
1348,2013-03-25,37.22279357910156,58.443763732910156,58.80938720703125,57.93751525878906,58.162513732910156,4166875
1349,2013-03-26,37.61686706542969,59.06251525878906,59.23126220703125,58.21876525878906,58.21876525878906,3767435
1350,2013-03-28,37.903480529785156,59.51251220703125,59.850013732910156,58.5562629699707,59.03438949584961,4534130
1351,2013-04-01,37.79600143432617,59.34376525878906,59.87813949584961,58.92189025878906,59.20314025878906,1691135
1352,2013-04-02,38.15425491333008,59.90626525878906,60.553138732910156,59.1187629699707,59.59688949584961,4652635
1353,2013-04-03,38.046775817871094,59.73751449584961,59.9625129699707,59.37188720703125,59.5406379699707,2361750
1354,2013-04-04,37.437740325927734,58.78126525878906,59.87813949584961,58.38751220703125,59.48439025878906,3713922
1355,2013-04-05,37.49147033691406,58.865638732910156,59.06251525878906,58.35939025878906,58.35939025878906,8205260
1356,2013-04-08,37.31234359741211,58.584388732910156,59.62501525878906,58.21876525878906,59.06251525878906,3096875
1357,2013-04-09,37.00783157348633,58.10626220703125,59.73751449584961,57.82501220703125,58.80938720703125,2293912
1358,2013-04-10,37.473567962646484,58.8375129699707,58.95001220703125,57.881263732910156,58.24688720703125,1905585
1359,2013-04-11,37.09739303588867,58.24688720703125,58.95001220703125,58.021888732910156,58.95001220703125,3329986
1360,2013-04-12,37.79600143432617,59.34376525878906,59.5406379699707,57.96563720703125,57.96563720703125,1819318
1361,2013-04-15,37.27652359008789,58.52813720703125,59.06251525878906,58.303138732910156,59.06251525878906,2619515
1362,2013-04-16,38.29755401611328,60.131263732910156,60.693763732910156,58.50001525878906,58.52813720703125,2546545
1363,2013-04-17,38.29755401611328,60.131263732910156,60.834388732910156,59.76564025878906,60.131263732910156,3775629
1364,2013-04-18,38.33338165283203,60.18751525878906,60.693763732910156,59.20314025878906,59.709388732910156,5080676
1365,2013-04-22,39.19320297241211,61.537513732910156,62.21251678466797,59.76564025878906,59.76564025878906,5577118
1366,2013-04-23,39.3006706237793,61.70626449584961,61.87501525878906,61.14376449584961,61.31251525878906,2951714
1367,2013-04-25,39.35441207885742,61.79064178466797,63.168766021728516,60.75001525878906,61.36876678466797,7103973
1368,2013-04-26,39.515625,62.043766021728516,62.26876449584961,61.59376525878906,62.01564025878906,3417359
1369,2013-04-29,39.56936264038086,62.12813949584961,62.662513732910156,61.621891021728516,61.621891021728516,5263605
1370,2013-04-30,40.19630813598633,63.11251449584961,63.646888732910156,61.59376525878906,61.98751449584961,5652599
1371,2013-05-02,41.163597106933594,64.63126373291016,64.96876525878906,62.57814025878906,62.606266021728516,7787838
1372,2013-05-03,40.1246452331543,63.00001525878906,64.80001831054688,62.803138732910156,64.06876373291016,3489204
1373,2013-05-06,40.160491943359375,63.05626678466797,63.53438949584961,62.325016021728516,62.746891021728516,1570856
1374,2013-05-07,40.37543869018555,63.39376449584961,63.98439025878906,62.100013732910156,62.943763732910156,4295563
1375,2013-05-08,41.1098518371582,64.54689025878906,64.77188873291016,63.365638732910156,63.365638732910156,4623152
1376,2013-05-09,40.66204833984375,63.84376525878906,64.80001831054688,63.450016021728516,64.68751525878906,3439496
1377,2013-05-10,40.25004577636719,63.19689178466797,64.43438720703125,63.00001525878906,63.47814178466797,3388720
1378,2013-05-13,40.19630813598633,63.11251449584961,63.56251525878906,62.662513732910156,62.77501678466797,3486486
1379,2013-05-14,40.96656799316406,64.32189178466797,64.77188873291016,63.168766021728516,63.168766021728516,5187764
1380,2013-05-15,40.75161361694336,63.98439025878906,65.02501678466797,63.56251525878906,64.46251678466797,7598979
1381,2013-05-16,40.80534744262695,64.06876373291016,64.82814025878906,63.67501449584961,63.70314025878906,7843384
1382,2013-05-17,41.575592041015625,65.27813720703125,65.75626373291016,63.98439025878906,64.12501525878906,4225774
1383,2013-05-20,40.948646545410156,64.29376220703125,65.30626678466797,64.12501525878906,65.25001525878906,6051683
1384,2013-05-21,40.37543869018555,63.39376449584961,64.63126373291016,62.91564178466797,64.18126678466797,3901355
1385,2013-05-22,40.35752487182617,63.365638732910156,63.61876678466797,62.943763732910156,63.56251525878906,4300192
1386,2013-05-23,39.26485061645508,61.65001678466797,63.47814178466797,61.31251525878906,63.084388732910156,5416658
1387,2013-05-24,39.049888610839844,61.31251525878906,62.325016021728516,60.80626678466797,62.325016021728516,4295474
1388,2013-05-27,40.178401947021484,63.084388732910156,63.39376449584961,61.31251525878906,61.42501449584961,1976291
1389,2013-05-28,40.30379104614258,63.28126525878906,63.95626449584961,62.943763732910156,63.19689178466797,3947350
1390,2013-05-29,40.66204833984375,63.84376525878906,64.09689331054688,63.11251449584961,63.53438949584961,4123634
1391,2013-05-30,40.98447036743164,64.35001373291016,64.68751525878906,63.084388732910156,63.67501449584961,4814631
1392,2013-05-31,40.59039306640625,63.731266021728516,64.68751525878906,63.365638732910156,64.65939331054688,8210037
1393,2013-06-03,39.90970993041992,62.662513732910156,63.787513732910156,62.240638732910156,63.75939178466797,2337051
1394,2013-06-04,40.5545654296875,63.67501449584961,64.04064178466797,62.55001449584961,62.55001449584961,6339450
1395,2013-06-05,40.285884857177734,63.25313949584961,63.506263732910156,62.97188949584961,63.309391021728516,2941759
1396,2013-06-06,40.142581939697266,63.028141021728516,63.33751678466797,62.83126449584961,62.83126449584961,3741327
1397,2013-06-07,39.64101028442383,62.240638732910156,63.39376449584961,62.12813949584961,62.465641021728516,3373193
1398,2013-06-10,39.40814971923828,61.87501525878906,62.71876525878906,61.762516021728516,62.43751525878906,4178032
1399,2013-06-11,38.637901306152344,60.66564178466797,62.91564178466797,60.356266021728516,61.50939178466797,4988953
1400,2013-06-12,38.69163513183594,60.75001525878906,61.537513732910156,60.30001449584961,60.75001525878906,1985386
1401,2013-06-13,37.88555908203125,59.48439025878906,60.975013732910156,59.2593879699707,60.32814025878906,3320850
1402,2013-06-14,39.08572006225586,61.36876678466797,61.59376525878906,59.62501525878906,59.76564025878906,5440747
1403,2013-06-17,38.76329040527344,60.86251449584961,61.56563949584961,60.18751525878906,61.340641021728516,1761508
1404,2013-06-18,38.834930419921875,60.975013732910156,61.70626449584961,60.38439178466797,60.75001525878906,2599492
1405,2013-06-19,38.512508392333984,60.46876525878906,60.86251449584961,60.10314178466797,60.72188949584961,3158484
1406,2013-06-20,37.921382904052734,59.5406379699707,60.356266021728516,59.37188720703125,60.30001449584961,3936637
1407,2013-06-21,38.405029296875,60.30001449584961,60.553138732910156,59.06251525878906,59.428138732910156,8100913
1408,2013-06-24,37.939308166503906,59.568763732910156,61.03126525878906,59.09063720703125,59.9625129699707,7726193
1409,2013-06-25,36.936180114746094,57.9937629699707,60.18751525878906,57.40313720703125,59.73751449584961,5865050
1410,2013-06-26,37.975128173828125,59.62501525878906,59.850013732910156,57.62813949584961,57.82501220703125,9917951
1411,2013-06-27,38.17216110229492,59.93438720703125,60.75001525878906,59.5406379699707,59.90626525878906,10124040
1412,2013-06-28,39.87388229370117,62.606266021728516,63.05626678466797,60.18751525878906,60.18751525878906,13955319
1413,2013-07-01,40.44709777832031,63.506263732910156,63.731266021728516,62.15626525878906,62.15626525878906,4880398
1414,2013-07-02,39.89179992675781,62.63439178466797,63.450016021728516,62.21251678466797,63.05626678466797,4836103
1415,2013-07-03,38.79911422729492,60.918766021728516,62.29689025878906,60.637516021728516,62.29689025878906,3203552
1416,2013-07-04,38.566246032714844,60.553138732910156,61.59376525878906,59.76564025878906,61.03126525878906,5239017
1417,2013-07-05,38.54833984375,60.52501678466797,61.256263732910156,60.075016021728516,60.75001525878906,2878063
1418,2013-07-08,37.72434616088867,59.23126220703125,60.46876525878906,58.95001220703125,60.46876525878906,5074736
1419,2013-07-09,39.35441207885742,61.79064178466797,61.87501525878906,59.5406379699707,59.79376220703125,5626482
1420,2013-07-10,38.74537658691406,60.834388732910156,62.49376678466797,60.66564178466797,62.12813949584961,6811029
1421,2013-07-11,39.53353500366211,62.07189178466797,62.662513732910156,61.396888732910156,61.84688949584961,5779104
1422,2013-07-12,39.515625,62.043766021728516,62.29689025878906,60.778141021728516,62.26876449584961,3580274
1423,2013-07-15,39.42607116699219,61.903141021728516,62.40938949584961,61.340641021728516,61.84688949584961,2918182
1424,2013-07-16,39.479793548583984,61.98751449584961,62.381263732910156,60.918766021728516,60.918766021728516,2477162
1425,2013-07-17,39.730587005615234,62.381263732910156,63.11251449584961,61.762516021728516,61.93126678466797,9890923
1426,2013-07-18,39.76639938354492,62.43751525878906,62.83126449584961,62.01564025878906,62.184391021728516,5820812
1427,2013-07-19,39.89179992675781,62.63439178466797,62.887516021728516,62.21251678466797,62.887516021728516,4552788
1428,2013-07-22,39.820133209228516,62.521888732910156,62.887516021728516,62.043766021728516,62.26876449584961,2515956
1429,2013-07-23,39.46188735961914,61.959388732910156,63.14064025878906,61.42501449584961,63.14064025878906,5415186
1430,2013-07-24,39.40814971923828,61.87501525878906,62.240638732910156,61.17189025878906,61.36876678466797,2594203
1431,2013-07-25,39.46188735961914,61.959388732910156,62.85939025878906,59.79376220703125,62.21251678466797,4206471
1432,2013-07-26,38.81703186035156,60.94689178466797,62.29689025878906,60.778141021728516,62.15626525878906,5399927
1433,2013-07-29,38.72746276855469,60.80626678466797,61.678138732910156,60.38439178466797,61.42501449584961,2056881
1434,2013-07-30,37.813907623291016,59.37188720703125,60.86251449584961,58.865638732910156,60.80626678466797,1322467
1435,2013-07-31,36.21967697143555,56.8687629699707,59.06251525878906,55.2656364440918,58.5562629699707,6050144
1436,2013-08-01,36.84661865234375,57.8531379699707,58.47188949584961,55.6875114440918,56.70001220703125,4448345
1437,2013-08-02,32.72667694091797,51.3843879699707,56.4468879699707,48.68438720703125,55.6875114440918,31014744
1438,2013-08-05,33.4252815246582,52.48126220703125,53.32501220703125,49.331260681152344,51.721885681152344,15799229
1439,2013-08-06,33.51483917236328,52.62188720703125,53.7187614440918,52.00313949584961,52.3125114440918,14382559
1440,2013-08-07,33.4252815246582,52.48126220703125,53.40938949584961,52.05938720703125,52.8750114440918,5717703
1441,2013-08-08,34.39256286621094,54.0000114440918,54.5625114440918,52.5937614440918,52.76251220703125,6778874
1442,2013-08-12,34.07013702392578,53.4937629699707,54.787513732910156,53.2125129699707,54.2812614440918,9452703
1443,2013-08-13,34.44630813598633,54.084388732910156,54.2812614440918,52.8750114440918,53.40938949584961,2256717
1444,2013-08-14,34.786651611328125,54.6187629699707,55.209388732910156,53.74688720703125,54.0000114440918,9066232
1445,2013-08-16,35.10906982421875,55.1250114440918,55.71563720703125,53.7187614440918,54.6187629699707,16654810
1446,2013-08-19,34.57169723510742,54.2812614440918,54.95626449584961,53.2968864440918,54.6187629699707,5042098
1447,2013-08-20,34.55377960205078,54.25313949584961,54.5625114440918,53.3531379699707,54.2812614440918,5439143
1448,2013-08-21,34.96577453613281,54.9000129699707,55.6031379699707,54.365638732910156,54.53438949584961,17512680
1449,2013-08-22,35.14490509033203,55.1812629699707,55.5468864440918,54.02813720703125,54.5625114440918,11299648
1450,2013-08-23,35.03742218017578,55.01251220703125,55.23751449584961,54.3375129699707,55.01251220703125,19297499
1451,2013-08-26,35.09115982055664,55.09688949584961,55.37813949584961,54.67501449584961,54.95626449584961,24410353
1452,2013-08-27,34.28509521484375,53.83126449584961,58.07814025878906,53.32501220703125,55.1250114440918,13466053
1453,2013-08-28,33.622310638427734,52.7906379699707,54.45001220703125,51.834388732910156,53.4375114440918,11398478
1454,2013-08-29,34.85829544067383,54.73126220703125,55.4062614440918,52.7343864440918,52.7343864440918,15533827
1455,2013-08-30,34.98368453979492,54.928138732910156,55.3218879699707,52.76251220703125,54.506263732910156,8242572
1456,2013-09-02,35.46733093261719,55.6875114440918,55.9687614440918,54.67501449584961,54.95626449584961,15403306
1457,2013-09-03,34.267181396484375,53.803138732910156,56.25001525878906,52.959388732910156,55.9687614440918,4877060
1458,2013-09-04,34.5179557800293,54.1968879699707,54.506263732910156,52.959388732910156,53.2125129699707,4850453
1459,2013-09-05,34.87687683105469,54.11251449584961,56.50313949584961,53.4375114440918,54.87188720703125,9746210
1460,2013-09-06,35.87388229370117,55.65938949584961,56.475013732910156,53.4937629699707,53.97188949584961,7041237
1461,2013-09-10,37.07027053833008,57.51564025878906,58.24688720703125,55.8281364440918,55.8281364440918,8723482
1462,2013-09-11,35.89200210571289,55.6875114440918,57.881263732910156,55.15313720703125,57.318763732910156,5150080
1463,2013-09-12,35.89200210571289,55.6875114440918,56.615638732910156,55.2656364440918,55.9687614440918,5409563
1464,2013-09-13,36.163917541503906,56.10939025878906,56.36251449584961,55.37813949584961,55.4062614440918,6331674
1465,2013-09-16,37.17904281616211,57.68438720703125,58.47188949584961,55.80001449584961,56.10939025878906,14084730
1466,2013-09-17,36.81649398803711,57.12188720703125,57.68438720703125,55.43438720703125,57.40313720703125,5923058
1467,2013-09-18,36.399574279785156,56.475013732910156,57.09376525878906,55.631263732910156,56.53126525878906,4635243
1468,2013-09-19,36.399574279785156,56.475013732910156,58.584388732910156,55.8281364440918,57.82501220703125,10203659
1469,2013-09-20,36.834625244140625,57.1500129699707,57.68438720703125,56.53126525878906,56.67189025878906,15290056
1470,2013-09-23,35.98264694213867,55.8281364440918,56.756263732910156,55.6031379699707,56.3062629699707,3730187
1471,2013-09-24,35.946380615234375,55.771888732910156,56.1656379699707,55.15313720703125,55.43438720703125,8304198
1472,2013-09-25,36.43581771850586,56.53126525878906,56.7281379699707,55.23751449584961,55.6875114440918,5150528
1473,2013-09-26,36.000762939453125,55.85626220703125,56.39064025878906,55.43438720703125,56.25001525878906,6791644
1474,2013-09-27,35.87388229370117,55.65938949584961,56.475013732910156,55.43438720703125,55.85626220703125,4575709
1475,2013-09-30,35.54758071899414,55.15313720703125,55.65938949584961,54.4218864440918,55.23751449584961,5763141
1476,2013-10-01,35.89200210571289,55.6875114440918,55.80001449584961,55.068763732910156,55.2656364440918,4024187
1477,2013-10-03,36.218299865722656,56.193763732910156,56.39064025878906,55.4625129699707,56.25001525878906,11166670
1478,2013-10-04,35.51132583618164,55.09688949584961,55.9687614440918,54.95626449584961,55.9687614440918,16408671
1479,2013-10-07,35.54758071899414,55.15313720703125,55.23751449584961,54.30938720703125,54.87188720703125,3643908
1480,2013-10-08,35.620094299316406,55.2656364440918,55.57501220703125,54.95626449584961,55.4625129699707,7001377
1481,2013-10-09,35.910125732421875,55.71563720703125,55.912513732910156,54.8437614440918,54.8437614440918,5815351
1482,2013-10-10,35.98264694213867,55.8281364440918,55.99688720703125,55.2656364440918,55.71563720703125,4045318
1483,2013-10-11,35.87388229370117,55.65938949584961,56.193763732910156,55.490638732910156,55.99688720703125,2594571
1484,2013-10-14,36.091407775878906,55.99688720703125,56.193763732910156,55.29376220703125,55.6875114440918,3588795
1485,2013-10-15,35.87388229370117,55.65938949584961,56.334388732910156,55.2656364440918,56.053138732910156,6566169
1486,2013-10-17,35.384437561035156,54.9000129699707,56.13751220703125,54.59063720703125,55.5468864440918,7117518
1487,2013-10-18,36.07328796386719,55.9687614440918,56.25001525878906,54.59063720703125,55.4062614440918,15690831
1488,2013-10-21,36.07328796386719,55.9687614440918,56.22188949584961,55.71563720703125,55.9687614440918,2023039
1489,2013-10-22,36.961509704589844,57.34688949584961,58.2750129699707,55.85626220703125,55.85626220703125,9232804
1490,2013-10-23,36.47208023071289,56.5875129699707,58.10626220703125,56.41876220703125,57.881263732910156,3579487
1491,2013-10-24,35.89200210571289,55.6875114440918,57.12188720703125,55.23751449584961,56.81251525878906,7207079
1492,2013-10-25,36.327064514160156,56.36251449584961,56.67189025878906,55.29376220703125,56.0250129699707,5281406
1493,2013-10-28,35.80136489868164,55.5468864440918,56.756263732910156,55.29376220703125,56.41876220703125,5287076
1494,2013-10-29,36.399574279785156,56.475013732910156,56.78438949584961,55.1250114440918,55.4625129699707,7086272
1495,2013-10-30,36.30893325805664,56.334388732910156,56.67189025878906,56.25001525878906,56.615638732910156,3289474
1496,2013-10-31,36.725860595703125,56.98126220703125,57.65626525878906,55.6031379699707,56.78438949584961,8249061
1497,2013-11-01,35.49319839477539,55.068763732910156,57.318763732910156,54.9000129699707,56.98126220703125,9616570
1498,2013-11-05,34.4962043762207,53.521888732910156,55.15313720703125,53.18438720703125,54.9843864440918,17767298
1499,2013-11-06,34.894996643066406,54.1406364440918,54.4218864440918,53.60626220703125,53.60626220703125,9564186
1500,2013-11-07,34.45994567871094,53.46563720703125,54.1406364440918,53.18438720703125,53.943763732910156,9949028
1501,2013-11-08,34.82249069213867,54.02813720703125,54.25313949584961,52.678138732910156,53.0156364440918,6427427
1502,2013-11-11,34.78623580932617,53.97188949584961,54.225013732910156,52.98751449584961,53.943763732910156,7123880
